Participant ID,Date,Key,Assay,Nucleic Acid,Viral Load,Viral Load Replicates,Equivocal,Sample Source,Comment,Experiment Number,RNA Isolation Method
rhbd23,2020-06-09,141340,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1g,8222,
rhbd23,2020-06-09,141341,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2a,8222,
rhbd23,2020-06-09,141352,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2b,8222,
rhbd23,2020-06-09,141353,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2c,8222,
rhbd23,2020-06-09,141354,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2d,8222,
rhbd23,2020-06-09,141355,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2e,8222,
rhbd23,2020-06-09,141874,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2f,8242,
rhbd23,2020-06-09,141875,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2g,8242,
rhbd23,2020-06-09,141876,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2h,8242,
rhbd23,2020-06-09,141877,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2i,8242,
rhbd23,2020-06-09,141878,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2j,8242,
rhbd23,2020-06-09,141879,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2k,8242,
rhbd23,2020-06-09,141880,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2l,8242,
rhbd23,2020-06-09,141881,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,uterus placental bed,8242,
rhbd23,2020-06-09,141882,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,umbilical cord,8242,
rhbd23,2020-06-09,141883,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,interplacental collateral vessels,8242,
rhbd23,2020-06-09,141894,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,fetal membranes,8242,
rhbd23,2020-06-09,141895,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,mesenteric ln,8242,
rhbd23,2021-08-02,158204,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9284,
rhbd23,2021-08-03,158210,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9284,
rhbd23,2021-08-04,158144,DENV3,vRNA,451.66666,432 ; 472,,Plasma,2 dpi,9279,
rhbd23,2021-08-05,158150,DENV3,vRNA,25333.334,25000 ; 25667,,Plasma,3 dpi,9279,
rhbd23,2021-08-06,158228,DENV3,vRNA,33333.332,33167 ; 33500,,Plasma,,9284,
rhbd23,2021-08-07,158234,DENV3,vRNA,26750.0,25500 ; 28000,,Plasma,,9284,
rhbd23,2021-08-08,158248,DENV3,vRNA,25583.334,25167 ; 26000,,Plasma,,9284,
rhbd23,2021-08-09,158357,DENV3,vRNA,36833.332,35333 ; 38333,,Plasma,,9292,
rhbd23,2021-08-10,158364,DENV3,vRNA,24000.0,23667 ; 24333,,Plasma,,9292,
rhbd23,2021-08-11,158383,DENV3,vRNA,854.1667,845 ; 863,,Plasma,,9292,
rhbd23,2021-08-12,159107,DENV3,vRNA,239.16667,182 ; 297,,Plasma,,9321,
rhbd23,2021-08-17,159113,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9321,
rhbd87,2020-01-16,128611,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7458,
rhbd87,2020-01-19,128612,Lanciotti_ZIKV_universal,vRNA,32166.666,31500 ; 32833,,Plasma,plasma,7458,
rhbd87,2020-01-21,128924,Lanciotti_ZIKV_universal,vRNA,4008.3333,3917 ; 4100,,Plasma,plasma,7479,
rhbd87,2020-01-22,128613,Lanciotti_ZIKV_universal,vRNA,595.0,482 ; 708,,Plasma,plasma,7458,
rhbd87,2020-01-23,129005,Lanciotti_ZIKV_universal,vRNA,1503.3334,1448 ; 1558,,Plasma,plasma,7486,
rhbd87,2020-01-30,131642,Lanciotti_ZIKV_universal,vRNA,1780.5555,1691 ; 1870,,Plasma,plasma,7613,
rhbd87,2020-01-30,133653,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,cord blood,7778,
rhbd87,2020-01-30,135232,Lanciotti_ZIKV_universal,vRNA,225.82129,191 ; 261,,Tissue,fetal membranes,7849,
rhbd87,2020-01-30,135233,Lanciotti_ZIKV_universal,vRNA,147.31915,143 ; 152,,Tissue,chorionic plate,7849,
rhbd87,2020-01-30,135234,Lanciotti_ZIKV_universal,vRNA,117108.44,73843 ; 160373,,Tissue,placenta 1a,7849,
rhbd87,2020-01-30,135235,Lanciotti_ZIKV_universal,vRNA,2020704.9,1593833 ; 2447577,,Tissue,placenta 1b,7849,
rhbd87,2020-01-30,135236,Lanciotti_ZIKV_universal,vRNA,3866.9663,3361 ; 4373,,Tissue,placenta 1c,7849,
rhbd87,2020-01-30,135237,Lanciotti_ZIKV_universal,vRNA,495.47467,466 ; 525,,Tissue,placenta 2a,7849,
rhbd87,2020-01-30,135238,Lanciotti_ZIKV_universal,vRNA,32169.0,20478 ; 43860,,Tissue,placenta 2b,7849,
rhbd87,2020-01-30,135239,Lanciotti_ZIKV_universal,vRNA,19683.453,19075 ; 20292,,Tissue,placenta 2c,7849,
rhbd87,2020-01-30,135240,Lanciotti_ZIKV_universal,vRNA,83312.16,23619 ; 143006,,Tissue,decidua,7849,
rhbd87,2020-01-30,135241,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,umbilical cord,7849,
rhbd87,2020-01-30,135251,Lanciotti_ZIKV_universal,vRNA,16.129963,15 ; 17,,Tissue,uterus placental bed,7849,
rhbd87,2020-01-30,135252,Lanciotti_ZIKV_universal,vRNA,770.1163,675 ; 866,,Tissue,mesenteric lymph node,7849,
rhbd87,2020-01-30,139844,Lanciotti_ZIKV_universal,vRNA,24.9,0 ; 50,Equoivical,Other-fluid,amniotic fluid,8126,
rhbd87,2020-01-31,131366,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7577,
rhbd87,2020-02-14,131928,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7652,
rhbd87,2020-03-13,133652,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7778,
rhbd87,2022-01-03,163837,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9689,
rhbd87,2022-01-04,163843,DENV3,vRNA,47.083332,0 ; 94,Equoivical,Plasma,,9689,
rhbd87,2022-01-05,163861,DENV3,vRNA,525.8333,452 ; 600,,Plasma,,9689,
rhbd87,2022-01-06,163867,DENV3,vRNA,20166.666,18333 ; 22000,,Plasma,,9689,
rhbd87,2022-01-07,163913,DENV3,vRNA,39250.0,35000 ; 43500,,Plasma,,9696,
rhbd87,2022-01-08,163919,DENV3,vRNA,33500.0,30833 ; 36167,,Plasma,,9696,
rhbd87,2022-01-09,163937,DENV3,vRNA,2941.6667,2933 ; 2950,,Plasma,,9696,
rhbd87,2022-01-10,163943,DENV3,vRNA,1157.5,1008 ; 1307,,Plasma,,9696,
rhbd87,2022-01-11,164277,DENV3,vRNA,263.33334,238 ; 288,,Plasma,,9721,
rhbd87,2022-01-12,164283,DENV3,vRNA,167.66667,94 ; 242,,Plasma,,9721,
rhbd87,2022-01-13,164301,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9721,
rhbd87,2022-01-18,164307,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9721,
rhbe47,2019-12-11,126062,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7379,
rhbe47,2019-12-12,127613,Lanciotti_ZIKV_universal,vRNA,132.41667,106 ; 159,,Plasma,plasma,7423,
rhbe47,2019-12-13,127614,Lanciotti_ZIKV_universal,vRNA,402.5,357 ; 448,,Plasma,plasma,7423,
rhbe47,2019-12-14,127615,Lanciotti_ZIKV_universal,vRNA,2041.6666,1833 ; 2250,,Plasma,plasma,7423,
rhbe47,2019-12-15,129975,Lanciotti_ZIKV_universal,vRNA,1213.3334,1210 ; 1217,,Plasma,plasma,7550,
rhbe47,2019-12-16,127628,Lanciotti_ZIKV_universal,vRNA,942.5,865 ; 1020,,Plasma,plasma,7423,
rhbe47,2019-12-17,127629,Lanciotti_ZIKV_universal,vRNA,3150.0,2767 ; 3533,,Plasma,plasma,7423,
rhbe47,2019-12-18,129977,Lanciotti_ZIKV_universal,vRNA,390.0,358 ; 422,,Plasma,plasma,7550,
rhbe47,2019-12-19,129978,Lanciotti_ZIKV_universal,vRNA,27.25,0 ; 55,Equoivical,Plasma,plasma,7550,
rhbe47,2019-12-20,129979,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7550,
rhbe47,2019-12-23,128443,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rhbe47,2019-12-30,128439,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rhbe47,2020-01-02,128444,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rhbe47,2020-01-09,128464,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rhbe47,2020-01-13,128470,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rhbe47,2020-01-16,128614,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7458,
rhbe47,2020-01-23,129006,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7486,
rhbe47,2020-02-06,129729,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7545,
rhbe47,2020-02-10,131367,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7577,
rhbe47,2020-02-20,132884,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,Plasma,7739,
rhbe47,2020-02-27,133556,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7774,
rhbe47,2020-03-05,133557,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7774,
rhbe47,2020-03-12,133636,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7778,
rhbe47,2020-04-23,133637,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7778,
rhbe47,2020-04-23,133638,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,amniotic fluid,7778,
rhbe47,2020-04-23,143382,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2d,8322,
rhbe47,2020-04-23,143383,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2e,8322,
rhbe47,2020-04-23,143384,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1a,8322,
rhbe47,2020-04-23,143385,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1b,8322,
rhbe47,2020-04-23,143386,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1c,8322,
rhbe47,2020-04-23,143387,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1d,8322,
rhbe47,2020-04-23,143388,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1e,8322,
rhbe47,2020-04-23,143389,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1f,8322,
rhbe47,2020-04-23,143390,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2a,8322,
rhbe47,2020-04-23,143391,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2b,8322,
rhbe47,2020-04-23,143405,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2c,8322,
rhbe47,2020-04-23,143406,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2d,8322,
rhbe47,2020-04-23,143407,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2e,8322,
rhbe47,2020-04-23,143408,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1a,8322,
rhbe47,2020-04-23,143409,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1b,8322,
rhbe47,2020-04-23,143410,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1c,8322,
rhbe47,2020-04-23,143411,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1d,8322,
rhbe47,2020-04-23,143412,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1e,8322,
rhbe47,2020-04-23,143413,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1f,8322,
rhbe47,2020-04-23,143414,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2a,8322,
rhbe47,2020-04-23,143426,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2b,8322,
rhbe47,2020-04-23,145260,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1a,8400,
rhbe47,2020-04-23,145261,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1b,8400,
rhbe47,2020-04-23,145262,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1c,8400,
rhbe47,2020-04-23,145263,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1d,8400,
rhbe47,2020-04-23,145264,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1e,8400,
rhbe47,2020-04-23,145265,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1f,8400,
rhbe47,2020-04-23,145266,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2a,8400,
rhbe47,2020-04-23,145267,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2b,8400,
rhbe47,2020-04-23,145268,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2c,8400,
rhbe47,2020-04-23,145402,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2c,8365,
rhbe47,2020-04-23,145403,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2d,8365,
rhbe47,2020-04-23,145404,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2e,8365,
rhbe47,2020-04-23,145405,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,uterus-placental bed,8365,
rhbe47,2020-04-23,145406,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,umbilical cord,8365,
rhbe47,2020-04-23,145407,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,inter-placental collateral vessels,8365,
rhbe47,2020-04-23,145408,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,fetal membranes,8365,
rhbe47,2020-04-23,145409,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,mesenteric LN,8365,
rhbe47,2020-06-08,134109,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7814,
rhbe47,2021-08-02,158205,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9284,
rhbe47,2021-08-03,158211,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9284,
rhbe47,2021-08-04,158145,DENV3,vRNA,159.08333,143 ; 175,,Plasma,2 dpi,9279,
rhbe47,2021-08-05,158161,DENV3,vRNA,2208.3333,2133 ; 2283,,Plasma,3 dpi,9279,
rhbe47,2021-08-06,158229,DENV3,vRNA,4541.6665,4500 ; 4583,,Plasma,,9284,
rhbe47,2021-08-07,158235,DENV3,vRNA,10391.667,9200 ; 11583,,Plasma,,9284,
rhbe47,2021-08-08,158249,DENV3,vRNA,17500.0,17500 ; 17500,,Plasma,,9284,
rhbe47,2021-08-09,159104,DENV3,vRNA,14150.0,13833 ; 14467,,Plasma,,9321,
rhbe47,2021-08-10,158358,DENV3,vRNA,5783.3335,5650 ; 5917,,Plasma,,9292,
rhbe47,2021-08-11,158384,DENV3,vRNA,1049.1666,897 ; 1202,,Plasma,,9292,
rhbe47,2021-08-12,159108,DENV3,vRNA,275.83334,265 ; 287,,Plasma,,9321,
rhbe47,2021-08-17,159114,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9321,
rhbi41,2019-11-14,123582,Lanciotti_ZIKV_universal,vRNA,28666.666,26833 ; 30500,,Plasma,plasma,7291,
rhbi41,2019-11-15,131348,Lanciotti_ZIKV_universal,vRNA,1240.8334,1182 ; 1300,,Plasma,plasma,7577,
rhbi41,2019-11-16,131349,Lanciotti_ZIKV_universal,vRNA,167.91667,126 ; 210,,Plasma,plasma,7577,
rhbi41,2019-11-17,131350,Lanciotti_ZIKV_universal,vRNA,121.166664,101 ; 142,,Plasma,plasma,7577,
rhbi41,2019-11-18,123583,Lanciotti_ZIKV_universal,vRNA,116.166664,101 ; 131,,Plasma,plasma,7291,
rhbi41,2019-11-21,123584,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7291,
rhbi41,2019-11-25,123726,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,fetal membranes,7300,
rhbi41,2019-11-25,123739,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate,7300,
rhbi41,2019-11-25,123740,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1a,7300,
rhbi41,2019-11-25,123741,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1b,7300,
rhbi41,2019-11-25,123742,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1c,7300,
rhbi41,2019-11-25,123743,Lanciotti_ZIKV_universal,vRNA,3.2427306,3 ; 4,,Tissue,placenta 2a,7300,
rhbi41,2019-11-25,123744,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2b,7300,
rhbi41,2019-11-25,123745,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2c,7300,
rhbi41,2019-11-25,123746,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua,7300,
rhbi41,2019-11-25,123747,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,"umbilical cord ",7300,
rhbi41,2019-11-25,123748,Lanciotti_ZIKV_universal,vRNA,365.47406,299 ; 431,,Tissue,spleen,7300,
rhbi41,2019-11-25,123749,Lanciotti_ZIKV_universal,vRNA,586.32355,559 ; 614,,Tissue,mesenteric LN,7300,
rhbi41,2019-11-25,125160,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Amniotic fluid,amniotic fluid,7335,
rhbi41,2019-11-25,125161,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,CSF,CSF,7335,
rhbi41,2019-11-25,126272,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,liver,7373,
rhbi41,2019-11-25,126273,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,uterus-placental bed,7373,
rhbi41,2019-11-25,126364,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Amniotic fluid,amniotic fluid,7370,
rhbi41,2019-11-27,125162,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7335,
rhbi41,2019-11-27,126360,Lanciotti_ZIKV_universal,vRNA,0.0,0,,Plasma,plasma,7370,
rhbi41,2019-12-19,128037,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7436,
rhbi41,2020-01-09,128038,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7436,
rhbi41,2020-02-04,128921,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7479,
rhbi41,2020-02-06,131351,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7577,
rhbi41,2022-01-03,163838,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9689,
rhbi41,2022-01-04,163844,DENV3,vRNA,96.083336,96 ; 96,,Plasma,,9689,
rhbi41,2022-01-05,163862,DENV3,vRNA,24500.0,24333 ; 24667,,Plasma,,9689,
rhbi41,2022-01-06,163868,DENV3,vRNA,185000.0,181667 ; 188333,,Plasma,,9689,
rhbi41,2022-01-07,163914,DENV3,vRNA,117750.0,117000 ; 118500,,Plasma,,9696,
rhbi41,2022-01-08,163920,DENV3,vRNA,101333.336,101167 ; 101500,,Plasma,,9696,
rhbi41,2022-01-09,163938,DENV3,vRNA,121500.0,111167 ; 131833,,Plasma,,9696,
rhbi41,2022-01-10,163944,DENV3,vRNA,63416.668,62667 ; 64167,,Plasma,,9696,
rhbi41,2022-01-11,164278,DENV3,vRNA,4191.6665,3917 ; 4467,,Plasma,,9721,
rhbi41,2022-01-12,164284,DENV3,vRNA,528.3333,458 ; 598,,Plasma,,9721,
rhbi41,2022-01-13,164302,DENV3,vRNA,147.16667,119 ; 175,,Plasma,,9721,
rhbi41,2022-01-18,164308,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9721,
